id,text,vilification_pred,vilification_gold
fas_eef568704e5ec7b6e40c18b6dfaa4fd8,برای خودرو هایی که با رانت چندیدن برابری فروختین.,1,1
fas_ef3d0c699c0384e0cd48f6a34a32734a,ماجرای خواستگاری دانشگاه برای اون دو دانشجو بیخ پیدا کرد,1,1
fas_ef835e920d79d5f6082d448b26410fe5,و تیمش و بعضی بازیگران کم‌هنر بود تا با قرار گرفتن کنار معدودی بازیگران درجه‌ی یک، هم از منابع عمومی و بیت المال مثل بانک شهر، از جیب مردم ارتزاق کنند، هم ویروس سبک زندگی غرب‌زده و ناپاک طیفی از سینماگران را به عموم خانواده‌های ایرانی حقنه کند. طعنه‌ها، پوزخندها و تمسخرهایی که حین صدا زدن زن‌ها و مردها با,1,1
fas_efa81ac7724fcba9ec78dd2c5e833546,نائب رئيس مجلس الانقلاب,1,1
fas_efc6dee45438e3d969200750d946ac60,برای دویدن در کوچه های خاکی وطن. برای بوی خاک وطن.,1,1
fas_f023b59ea1c8014b59deb39b3b8ed0b0,خیریه بهنام دهش‌پور/ درمان بیماران سرطانی، بیمارستان شهدای تجریش,1,1
fas_f12b98dd6522770e48d86fe676ad6243,تا ۱۰ سال پیش  حتی استقلال و پرسپولیسم از شما بیشتر جام داشت ، چطوری راموس و مسی رو هو میکنید؟,1,1
fas_f13258f3cf38373f410e260f47786180,ملت به زن مسلمون محجبه که فشن رو فالو کنه فحش میدن واسه میریم و شانی خانم که جای حجاب کلاه گیس میذارن ولی همون کارا رو میکنند اکلیلی میشن. جدی فرقشون مگه چیه؟,1,1
fas_f133b4d7f5d88325f5fe4b10c514c9bc,زمانی که دور یک میز بودید سرزمین قاتلان نبود ؟؟ زمانی که مالیات امد ، سوبیست ها و رانت و امتیاز شما قطع شد  ، اینجا سرزمین قاتلان قاتلان !!!,1,1
fas_f1804574258577aca39d41aa3519f8d8,اگه تو خونه بابات با داس نکشت تو خیابون گشت ارشاد میکشه,1,1
fas_f372ed36118a25341185eb6240e941e1,من الان تحریک شدم باید سانسور کنن ملیاردی از جیب ملت مدن صدا سیما ی فعالیتی جز چرند ساختن بکنن دیگه,1,1
fas_f394f99d9736555086d437bae3e18e33,هیچی قشنگتر ظروف مسی نیس با طروف مسی میتونی ی سفره هفت سین ایده آل داشته باشی,1,1
fas_f3bfcb97cda59f858045dcc648d7947f,یکی از چندش ترین مخلوقات بشر، این آقایونی هستن که صب تا شب با پارتنرشون دو تا دیالوگ ندارن ولییییی تو جمع دوستهای پارتنرش، زبون باز میکنه و دلقک و عنتر منتر مجلسه,1,1
fas_f40bfac962a37cac6ac220d24e7ec394,ضربه سرِ اصغر شبیه گل فرهاد به استقلال اهواز بود,1,1
fas_f4154fdb1bba926802e9fcd74e2581c8,و ریدم تو قانون جذب که در واقع دفعه به جای جذب.,1,1
fas_f44ff6871e1bd9768447caa9e28b0b6e,بهتر، خیلی چیز وحشتناکی بود، اون موقع قانون درست درمونی نداشت اینترنت، به همه چی راحت دسترسی داشتن همه,1,1
fas_f48014c628e7f3649a337ab505a23e6d,پس رئیس جمهور سابقی که قرار بود آبان ترور بشه عمران خان بوده,1,1
fas_f4869e7677a2710fe3adaf24342098d2,بی وطن تو دیگه حرف از وطن نزن وطن فروش سلبریتی دیوث وطن فروش,1,1
fas_f4f0935d65492efd488fef83703b1dd9,از مصادره اموال شما جیره خواران نظام کثیف جمهوری اسهالی اتمام فقرا و مردم زیر خط فقر استفاده خواهند کرد,1,1
fas_f5880828d0f859eaac50acde063a6d0e,این اسطوره زندگی خیلی از مردم جهانه، به عبارتی شاید بهترین نوع خودش در جهان، لیونل مسی ۵ساله است,1,1
fas_f5b22ea7c68386312dfa10dca4ea46d4,آفرین به نکته ریزییییی اشاره کردی  ولی اگه مهریه جز سکه چیزی تعیین کردی قبول کرد اون معلوم مهم هستید,1,1
fas_f5d063330a5945718868588d8ed82128,اگـه مهسا امینی دانشمند بود و توسط رژیم صهیونیستی ترور می‌شد، بنظرتـون الان اوضاع در کشور چـطـوری بود؟!  #همه_برای_ایران,1,1
fas_f5fcde2ecdc2d71a7ee8909713639ea4,برای وقتایی که با ترس و لرز از دست گشت ارشاد راهمونو تغییر دادیم.,1,1
fas_f6724e0a42a6cac2385b6186ac94e186,پوتین داره به پایان میرسه. ترامپ هم برمیگرده به چین و کره شمالی پایان میده. شاهد نابودی مثل شیطانی روسیه چین کره شمالیس میشیم,1,1
fas_f6761b7702742f164e19e320143d9388,اتفاقا اصل مشکلات فعلی انقلاب همین فاصله گذاری ها و رانت خواری حتا در جای نشستن است دادا,1,1
fas_f6f07fd790355d21125213ea09b289a2,ما جمع شدن گشت ارشاد رو نمیخوایم جمع شدن جمهوری اسلامی رو میخوایم,1,1
fas_f76b8295b487927d705280435626c07a,از اونجایی که من نظرمو در موردتون گفتم حالا شما بگید راحت بدون سانسور جاج فحش و این چیزا ام آزاده,1,1
fas_f78e6f4214d23948102e61e32e812cb4,همه این حرفها رو محض رضای ایران رها کنید و روی یک چیز متمرکز بشیم ؛ آخوند کشی و رفراندوم,1,1
fas_f798f26c6e97b8632794f527ef000e42,اون بی‌سواد نبوده، سبک زندگی تو توئیتر متفاوته :)),1,1
fas_f80d67b97f7fd5846eb13b515d15d810,اقای ترامپ قول اینترنت پر سرعت وغیرقابل کنترل را داد،فراموش شد ،به داد ملت ایران برسید،مثل نامرد بایدن  نباشید,1,1
fas_f816ca2835975e1086e931d86d9f77b9,با حجاب قوی که گذاشتی زید خارجی کامنت گذاشته دیگه چی میخوای😅,1,1
fas_f88c4e0e1016bddc2d9cece6039c0fda,تا جایی که اسناد می گویند تنها چیزی که همگان بر آن توافق داشتند «وعده های خمینی در نوفل لوشاتو»(یک جمهوری ای مثل فرانسه با این تفاوت که مانند قانون اساسی مشروطه پنج فقیه بر تطبیق قوانین با شرع نظارت دارند) بود نه ولایت فقیه، سپاه پاسداران، گروگان‌گیری و انقلاب فرهنگی.,1,1
fas_f8af87a814a7a472cffd1847b3c78396,بنر بزرگ تشکر سوری‌ها از محمد بن‌سلمان و ترامپ در قلب دمشق,1,1
fas_f9444731bb5f155d00ecdfefdfc8df5f,"آنکه ارزش کلمه را می داند به هیچ بهانه ای اجازه نخواهد داد گفتمان خشونت واژه ""گفتگو"" را مصادره کند.",1,1
fas_f94e9c75ec05478799264117e1e38a18,شاهد این پدیده هستیم که پدربزرگم با وجود آلزایمر دیالوگ به دیالوگ دیدار یوری و جومونگ رو از بَر هستند ...,1,1
fas_f9723ea5a33d3af5cbe1c8946f9e9306,دیگ بزرگ مسی بخریم براتون بهتر نیست,1,1
fas_faa57d5a26c4017f6c28ff5e99522c85,درج کتاب پته خزانه شود برای غنامندی سبک زندگی اوغانها,1,1
fas_fb04f7e26b9f8459a4eb69c34dfa25b2,آره یه پولی بریزه بازم باهاش بازیکن خارجی بخریم واسه استقلال.,1,1
fas_fb5f09242b8ad59a1edd6adef2323abf,اسمش جی بود و چرا اعدام شد ؟,1,1
fas_fb73c9130030bcab03c33e2550b3a52e,برای گشت ارشاد خانگی بخاطر امیدی که ناامید کردن,1,1
fas_fbce156f41473e2ecf4dfd0ae7f7c964,ماسونرهای لندن ساپورتش میکنن وگرنه مثل بقیه عربهای خلیج فارس میبود,1,1
fas_fbdea9743b263b9a85f1f46db7a36924,خانم عسگری خیلی ممنون که به دنیا ثابت کردید #حجاب محدودیت نیست,1,1
fas_fc5a01d1bcd14499bb60ae2068cab322,متقابلا موافقان طرح صیانت نگران دزدی و رانت و اختلاص میلیاردی خود هستند,1,1
fas_fc8f8829a77347b6c2b9b0dba4152cba,بر منکرش لعنت. ولی اینها تا به مشروطه و پهلوی‌ها می‌رسن خالی از منطق می‌شن. و کاری جز تحقیر و توهین نمی‌شناسن.,1,1
fas_fcec750e0aebb60411d0dd8fd1f67de5,داشتم میگفتم چرا رانت چه بخوای چه نخوای باعث موفقیت می‌شه و چطور باید ارش جلوگیری کرد. روش جلوگیریش ثرد تو بود.,1,1
fas_fd9e3d6578dd2704ea500c1aaab96027,یه تاپ پوشیده شده بی حیا؟؟  شماها همتون یه گشت ارشاد درونی دارین!,1,1
fas_fe197a9a5f98ede174b51de62d5487c3,فرزندان امام خمینی رحمه‌الله علیه رو هم با همین منطق ترور کردند که در آینده خطری براشون نداشته باشه,1,1
fas_fecc32fd022686b32d679457a3276852,"در ویدیویی که کردپا منتشر کرده است همسر آقای حسین نژاد خطاب به نیروهای انتظامی فریاد می زند که ""مردم را بی گناه بی گناه اعدام می کنید؟ مدرکتان چیست؟ مدرکتان را نشان دهید. شوهرم را چرا بی گناه اعدام می کنید؟ نمیرم، نمیرم، نمیرم، باید نشان بدهید ببینم مدرکتان چیست.",1,1
fas_fed4c6643e29b566de93f0177804a7ec,چرا ترامپ اینو معاون کرد ؟  فریب خورد ؟,1,1
fas_ff718eeccdba6cc20643ab7f58432528,یادت رفت شاهین نجفی مشروطه خواه شده,1,1
fas_ff8f2c3c0075deb5df7628aed43b8c56,نعیمه این قانون نیست قانون تمام جوانب رو میسنجه و بعد تصویب میشه قانون نمیتونه یک چیز یک طرفه باشه این اسمش زورگویی و تجاوزه به حقوق شهرونده,1,1
fas_ffb73059c4cb2758345102b562d3e7b0,غربی ها از طریق رسانه ها میتونن بخوابونن اگر رژیم برجام امضا بکنه,1,1
